system:index,CD_GEOCMU,NM_MUNICIP,max,.geo
000076c65c5c47da59b4,3511201,CATIGUÁ,3,
0000bfb3d2665385adcd,3514924,ELISIÁRIO,4,
00006e9f5fc050dc7e1a,3528858,MARAPOAMA,4,
0000a3c49bf2bd09a2b3,3519402,IBIRÁ,4,
0000720ba0dd5ff68fc3,3555604,UCHOA,3,
0000597b5e4a3cd933c2,3556008,URUPÊS,4,
0000017dafedbe91c842,3521507,IRAPUÃ,4,
0000504bd4705c095039,3540804,POTIRENDABA,4,
00000bf5bf71ff48a4a1,3511300,CEDRAL,3,
00005ba640992673fb7b,3517505,GUAPIAÇU,3,
0000b67a3feffe415c11,3549805,SÃO JOSÉ DO RIO PRETO,3,
0000ff46fdc1e43a07f3,3504602,BADY BASSITT,3,
0000bb11bcd3f0f237fc,3534005,ONDA VERDE,3,
000057af308606aaf707,3521150,IPIGUÁ,3,
0000056c09c1ae8e0d3a,3500907,ALTAIR,3,
00005110ab162d0c2db5,3517901,GUARACI,3,
00005d0c129cd470cc4b,3127008,FRONTEIRA,3,
000031afd870c271c64f,3519808,ICÉM,3,
00004784af483aa477ae,3534203,ORINDIÚVA,3,
000076a140f6068772b0,3535002,PALESTINA,3,
0000169c8c8063e688ed,3533007,NOVA GRANADA,3,
0000896a403ec9b80ad0,3530409,MIRASSOLÂNDIA,3,
0000e6f9513d2f5a1dc4,3504800,BÁLSAMO,3,
0000b40e082f6fa3e3dd,3530300,MIRASSOL,3,
0000c0b0e479f28dd3ba,3553401,TANABI,3,
0000695f547f2580acbf,3531407,MONTE APRAZÍVEL,3,
00000cd8e6000403d397,3512902,COSMORAMA,3,
00006e2fa490e2cd033a,3501806,AMÉRICO DE CAMPOS,3,
0000789c9c82b1611ef5,3551306,SEBASTIANÓPOLIS DO SUL,3,
000032516ccffdecebec,3539905,POLONI,3,
000017b345fe42d95032,3555703,UNIÃO PAULISTA,3,
0000c8e30d1cd3074edd,3525706,JOSÉ BONIFÁCIO,4,
0000d762c0703553801f,3532702,NIPOÃ,3,
00008dd4b38a0f3c2370,3532504,NEVES PAULISTA,3,
00007ea38530aec30b1f,3524501,JACI,3,
0000997c12147ed05656,3532801,NOVA ALIANÇA,4,
0000fda49a15388e9b77,3555356,UBARANA,4,
0000199b4fb275a94d9e,3529500,MENDONÇA,4,
0000eee3603b1d590889,3500204,ADOLFO,4,
0000f87cf349952a4ce6,3544806,SALES,4,
000054dedd7ddbba4988,3544608,SABINO,4,
0000bd93165388d27bbd,3517208,GUAIÇARA,4,
0000f8641827bcead120,3527108,LINS,3,
0000af2ba688df1832d4,3517307,GUAIMBÊ,2,
0000930f7233668eec9b,3525805,JÚLIO MESQUITA,1,
0000744bce206e9e5e0b,3508801,CAFELÂNDIA,4,
00007c4decd86601111c,3518107,GUARANTÃ,2,
000069e0d3a024903a3f,3538907,PIRAJUÍ,3,
0000e7f68a65934ba58e,3504701,BALBINOS,3,
00000a797a11e38510c4,3555901,URU,3,
0000b5f66c82f9b8bc89,3540101,PONGAÍ,3,
00008ae931d90959a5a5,3533502,NOVO HORIZONTE,4,
00003725dbb51da2a97f,3521903,ITAJOBI,4,
0000e517c83782915d93,3507407,BORBOREMA,4,
0000c32b85dd2cc98441,3545605,SANTA ADÉLIA,4,
0000cc591efe8d21a157,3519105,IACANGA,3,
0000e9c41ece84dec178,3542503,REGINÓPOLIS,3,
0000b069eaec5c1ec17c,3541109,PRESIDENTE ALVES,1,
00005e102a59fa51cbf3,3504305,AVAÍ,2,
00005c78e8ee1f2a8ce0,3506003,BAURU,2,
00008d9df85baa1abff1,3503406,AREALVA,3,
00005f1c37f81d836159,3500709,AGUDOS,2,
000099da0934b467ac2c,3539400,PIRATININGA,1,
0000bdf7d4c7dd00cc48,3514502,DUARTINA,1,
00008d5ce72531cb63d0,3508306,CABRÁLIA PAULISTA,1,
0000fed5d7d6381b7196,3536570,PAULISTÂNIA,1,
0000864868570b6375f9,3527504,LUCIANÓPOLIS,1,
00001344d03e94fe5965,3546405,SANTA CRUZ DO RIO PARDO,1,
0000f2e4c80e417183c4,3555505,UBIRAJARA,1,
0000ed2b6eadb5e96117,3550506,SÃO PEDRO DO TURVO,1,
0000bd37c827018f593a,3516606,GÁLIA,1,
000041fb195810cebc1a,3515657,FERNÃO,1,
0000aa157dfcff5b8743,3516705,GARÇA,1,
0000d556f1a691c4d4f3,3501400,ÁLVARO DE CARVALHO,1,
0000d119feff06b34f94,3556602,VERA CRUZ,1,
0000f450b950a7df44ef,3527801,LUPÉRCIO,1,
000064e72cc082f70fed,3501509,ALVINLÂNDIA,1,
0000d4cc674284cda085,3543204,RIBEIRÃO DO SUL,1,
0000a4ffc7bbf4d12b98,3545407,SALTO GRANDE,1,
0000aaabb47ed9b8e949,3534708,OURINHOS,1,
0000e32f9c3ca06daf84,3557204,CHAVANTES,1,
0000ee5d1a44d66d7936,3510153,CANITAR,1,
000068701a1ee9c5d796,4111803,JACAREZINHO,1,
000001531af1872e9eec,4103602,CAMBARÁ,1,
00005465784f167794a7,4124103,SANTO ANTÔNIO DA PLATINA,1,
00007221f30d26e91b8a,4112801,JOAQUIM TÁVORA,1,
0000cbd60908bca7767a,4121802,RIBEIRÃO CLARO,1,
00008e6a93d175bd3262,3554607,TIMBURI,1,
0000ad4d217837923f29,3520905,IPAUSSU,1,
00006a6800dd1c529e13,3506300,BERNARDINO DE CAMPOS,1,
0000884e21e6b5be5ad2,3551207,SARUTAIÁ,1,
00002cf7f859d1d225d4,3538808,PIRAJU,2,
00009f07b51396876ed2,3528601,MANDURI,1,
000084e945ed95cdbf9d,3533809,ÓLEO,1,
000071f06dd35b93f26b,3500550,ÁGUAS DE SANTA BÁRBARA,1,
0000291f862785a52399,3515194,ESPÍRITO SANTO DO TURVO,1,
0000782be6e0dd5e244a,3519253,IARAS,1,
000026739cd2d13d4a73,3507456,BOREBI,2,
00000c8b3d0108ffae51,3526803,LENÇÓIS PAULISTA,2,
000099036a579cfac088,3528007,MACATUBA,2,
0000f4c30091f9cfd705,3511409,CERQUEIRA CÉSAR,2,
00007ccc44b59f8f107c,3504503,AVARÉ,2,
000004049212181d4a62,3541059,PRATÂNIA,2,
00009aad2b478cfd8d5e,3550100,SÃO MANUEL,2,
0000cc7eea259b58c105,3507506,BOTUCATU,2,
0000dd3ca9acc7ecce4e,3523503,ITATINGA,2,
00005f8fa12fe7900809,3521804,ITAÍ,2,
000036eda39fb89d9c65,3554201,TEJUPÁ,1,
000039dc185041af03a3,3553807,TAQUARITUBA,2,
00004b618b9463665741,3553005,TAGUAÍ,1,
00007fb97da603c7aef3,3503109,ARANDU,2,
000098e47c94a25b650c,3535804,PARANAPANEMA,2,
0000f2fee3988216fc0d,3522406,ITAPEVA,2,
000017b256a370015dcc,3521705,ITABERÁ,1,
00001ff55e3faae052cc,3512605,CORONEL MACEDO,1,
0000f8cffc931f1a71cd,3522802,ITAPORANGA,1,
00004323f8eb9fe06c74,3543501,RIVERSUL,1,
000055f906dea46801b1,4124004,SANTANA DO ITARARÉ,1,
0000a1b032b629bfa795,4125407,SÃO JOSÉ DA BOA VISTA,1,
00008e93d514a9229501,4128500,WENCESLAU BRAZ,1,
0000db6c78db94a50979,3505005,BARÃO DE ANTONINA,1,
0000bb915c6b936529a7,4122909,SALTO DO ITARARÉ,1,
00000c390dbd3ab11998,4126603,SIQUEIRA CAMPOS,1,
00001b6f44d0cd25eed6,3515400,FARTURA,1,
0000791f397cee831652,4104709,CARLÓPOLIS,1,
0000a79d21e7cf8507b9,4120705,QUATIGUÁ,1,
0000a76ee2df49e33b5f,4109005,GUAPIRAMA,1,
0000e7ca4ef9ebe7c0ca,4127809,TOMAZINA,1,
0000dcf63934ce33ee69,4111704,JABOTI,1,
00009b954747b7a54d7c,4101606,ARAPOTI,1,
0000333630991db8b06f,4119202,PINHALÃO,1,
0000234f876135172cf4,4112009,JAGUARIAÍVA,1,
0000b01a1df8fa97974c,4119400,PIRAÍ DO SUL,1,
000064d977e730080596,4126306,SENGÉS,1,
0000d64fc5c01ee6511b,3523206,ITARARÉ,1,
000042160f5f56f535e1,4104907,CASTRO,1,
0000f18c5ee91d8003fc,4104659,CARAMBEÍ,1,
0000b2f5608a99135a42,4119905,PONTA GROSSA,1,
000087b6ec65097edb49,4104204,CAMPO LARGO,1,
0000d7e83fbae4dafd43,4105201,CERRO AZUL,1,
0000c687d745c36335d5,4122206,RIO BRANCO DO SUL,1,
00001ba2f5eedac0e487,4111258,ITAPERUÇU,1,
0000983de1d68537ac41,4128633,DOUTOR ULYSSES,1,
00009ef743cd1e400ca5,3522653,ITAPIRAPUÃ PAULISTA,1,
0000d848396e9a3f9d43,3505351,BARRA DO CHAPÉU,1,
00000e71bdca93894e26,3507159,BOM SUCESSO DE ITARARÉ,1,
0000cf12a5e29722aea4,3502705,APIAÍ,2,
0000b73544df287ffdbb,3542800,RIBEIRA,2,
00006fa7f781cf26475a,4127882,TUNAS DO PARANÁ,2,
00003ac2a508b11e47e8,4100202,ADRIANÓPOLIS,2,
00009375d17c9d8e878b,3522158,ITAOCA,2,
00000ad2610f8d4c4462,3521200,IPORANGA,2,
000096034cecdf0d8b95,3543006,RIBEIRÃO BRANCO,2,
0000a1b86126a9aff3e5,3532827,NOVA CAMPINA,1,
00009c600e4518c31b34,3553856,TAQUARIVAÍ,2,
00009923d91be4a5d561,3508009,BURI,2,
0000eeb0ce1e80d3d26e,3502200,ANGATUBA,2,
0000542ecce89f7b02ba,3522307,ITAPETININGA,3,
00007f0dbefd2e9355ba,3509452,CAMPINA DO MONTE ALEGRE,2,
00009c2fd1e220caa6ac,3518503,GUAREÍ,2,
00009c09daec1b9c2e6c,3510203,CAPÃO BONITO,2,
0000888d1b3977286d68,3550209,SÃO MIGUEL ARCANJO,3,
000027430c5dbcdacdef,3543253,RIBEIRÃO GRANDE,2,
000015edc2857e941bcb,3517604,GUAPIARA,2,
0000cc98825d8ce32838,3505401,BARRA DO TURVO,2,
0000ceb32e069a60d815,3514809,ELDORADO,2,
0000fc05ea9eb05c1fc5,3509254,CAJATI,2,
00002a791905a7a39d2f,3524600,JACUPIRANGA,2,
00008e4fa26cd02c08a9,3542602,REGISTRO,2,
00005010dc003f7dda87,3551801,SETE BARRAS,3,
000097ac5a8869023a89,3553500,TAPIRAÍ,3,
0000bfba62633eb94d2f,3537909,PILAR DO SUL,3,
000059356c66fc6005c5,3526100,JUQUIÁ,3,
00000e9f2a45dca7ec07,3520301,IGUAPE,3,
00007d75fd9ea12d28a8,3529906,MIRACATU,3,
00000784b753e832ca80,3537800,PIEDADE,3,
0000213eb526d93b786a,3545308,SALTO DE PIRAPORA,3,
0000465983071762033f,3557006,VOTORANTIM,3,
00006907da03a5662afd,3552205,SOROCABA,3,
0000f97a15584d97ae76,3502903,ARAÇOIABA DA SERRA,3,
000074db7a2cd41fa5e3,3551108,SARAPUÍ,3,
000025fbf3ae10cc343c,3510302,CAPELA DO ALTO,3,
00005123757f369bff22,3500758,ALAMBARI,3,
0000a3ff2d7683189451,3554003,TATUÍ,2,
0000e36b7c7d681467d5,3541653,QUADRA,2,
0000785474f22aa3695f,3507001,BOITUVA,3,
000053945650ad4730b4,3521002,IPERÓ,3,
0000d70d33c616a68ace,3540606,PORTO FELIZ,3,
000043517bc7dbbf2daf,3510401,CAPIVARI,2,
0000de6cc5d569437b72,3514908,ELIAS FAUSTO,3,
0000b6a755ef55cd2705,3542107,RAFARD,2,
0000f801180d9612d368,3554508,TIETÊ,2,
00005aa7ffc5df37ce2b,3511508,CERQUILHO,2,
00006edbccfe5fa11695,3525854,JUMIRIM,2,
000078d4c614b8bdf11b,3526407,LARANJAL PAULISTA,2,
0000b68a17b99e995981,3530904,MOMBUCA,2,
0000243d7f3699b8ff3f,3544004,RIO DAS PEDRAS,2,
000038f250a67b37f7af,3545803,SANTA BÁRBARA D'OESTE,2,
000033b41a3adbe5c3f4,3538709,PIRACICABA,2,
0000afe2c6fd06471dec,3526902,LIMEIRA,2,
00005fe537d73251b2a8,3521408,IRACEMÁPOLIS,2,
0000f62b0380697f4e66,3545159,SALTINHO,2,
0000a91fce9c97334f3b,3512308,CONCHAS,2,
0000e54cd4628d565940,3502309,ANHEMBI,2,
0000c5de1fe52b1933b7,3537503,PEREIRAS,2,
00000d458ec36ede2a8c,3540507,PORANGABA,2,
0000d03c82d12cc12750,3511607,CESÁRIO LANGE,2,
00001fd2718933eba908,3554656,TORRE DE PEDRA,2,
000015d3c4f7913caf2d,3506904,BOFETE,2,
00003d0a5e8035acdf21,3536109,PARDINHO,2,
00002776105361269d6a,3547007,SANTA MARIA DA SERRA,2,
0000dc515164c9787f3e,3550407,SÃO PEDRO,3,
0000f36576113eea95b1,3554706,TORRINHA,3,
00001ca0722031ff64e6,3529807,MINEIROS DO TIETÊ,3,
0000cca5db858023c700,3503604,AREIÓPOLIS,2,
000030ffaf1b3fb7784c,3505302,BARRA BONITA,3,
0000b56de41f23764989,3520004,IGARAÇU DO TIETÊ,2,
0000cf35f7c3eea4ad61,3523602,ITIRAPINA,3,
000062c10d3f911f4795,3543907,RIO CLARO,3,
000060b7d69eae0acad5,3521101,IPEÚNA,3,
0000a48b07eae2ecce6e,3500600,ÁGUAS DE SÃO PEDRO,2,
000020b9903db10570f8,3511706,CHARQUEADA,2,
000042489793e78e1138,3512704,CORUMBATAÍ,3,
00006c4faf7b2c6d0631,3546702,SANTA GERTRUDES,2,
000092caa84b72df7a55,3512407,CORDEIRÓPOLIS,2,
0000ad8b9d1d616c431c,3503307,ARARAS,3,
00009a5d0f6684059806,3526704,LEME,3,
000010230fdcb625dbff,3546207,SANTA CRUZ DA CONCEIÇÃO,3,
0000a9cd1b2f02b5bb15,3500303,AGUAÍ,3,
0000b30c6f052233203d,3530706,MOGI GUAÇU,3,
00000364ed8fbcba767f,3556404,VARGEM GRANDE DO SUL,3,
00007b409009ce3c0043,3549102,SÃO JOÃO DA BOA VISTA,3,
00008b2f0290b7d0db7c,3512209,CONCHAL,3,
0000fd0cc876f214670e,3557303,ESTIVA GERBI,3,
0000a7514df7effa6f38,3515186,ESPÍRITO SANTO DO PINHAL,3,
0000e00d13dd0a107c92,3522604,ITAPIRA,2,
000045f6d69f6cc6083e,3530805,MOGI MIRIM,3,
00006d97a55f49883694,3515152,ENGENHEIRO COELHO,2,
0000fb6e92480eb91707,3501608,AMERICANA,2,
0000bae7de6ffdf4b922,3503802,ARTUR NOGUEIRA,2,
0000f42027409d90f7cc,3512803,COSMÓPOLIS,2,
00006f8c0f9db0658cc0,3536505,PAULÍNIA,2,
0000350cc4f5630d84a5,3533403,NOVA ODESSA,2,
0000aabc60f201d69852,3552403,SUMARÉ,2,
0000dd9372452fc4f4a6,3531803,MONTE MOR,3,
0000af6bd0aa0e5acb0d,3545209,SALTO,3,
0000bed715b7d62b0612,3520509,INDAIATUBA,3,
00006fa2372bb497e6da,3509502,CAMPINAS,3,
0000fe2e818a53075737,3519071,HORTOLÂNDIA,2,
0000d8a2ea4e874103d0,3524709,JAGUARIÚNA,2,
000093ca826f7e04fb49,3556206,VALINHOS,3,
0000b77a6201174f9669,3556701,VINHEDO,3,
0000e0e34011644e3b17,3523404,ITATIBA,3,
00001b63db1dd2f6b8f8,3532009,MORUNGABA,3,
0000cb8a6ddcfff8e51e,3537107,PEDREIRA,3,
00004885d9f176126c34,3501905,AMPARO,3,
00006fc33e11e698a2a7,3548005,SANTO ANTÔNIO DE POSSE,2,
0000e094e7f51d960f53,3519055,HOLAMBRA,2,
000065933a2a73a76f64,3134905,JACUTINGA,2,
0000dcb97ea7d8486592,3143401,MONTE SIÃO,2,
0000237c31973b21cd3d,3146008,OURO FINO,3,
0000f1389b5121cef311,3500501,ÁGUAS DE LINDÓIA,2,
0000cb67ea5bf69a1804,3527009,LINDÓIA,2,
00009841c34135a9b40b,3552106,SOCORRO,3,
0000efd752ee4b50e6f2,3551603,SERRA NEGRA,2,
000084de078a777ea52c,3531209,MONTE ALEGRE DO SUL,3,
00003d2a62d9c045c05b,3554953,TUIUTI,3,
0000297161c56e314835,3507605,BRAGANÇA PAULISTA,3,
000092e76f15b1481072,3538204,PINHALZINHO,3,
0000745ed6969139dd93,3536802,PEDRA BELA,3,
0000c114184598c30949,3109105,BUENO BRANDÃO,2,
000003dceeaddab0c795,3143807,MUNHOZ,3,
00001c473e3b42a11eca,3169109,TOLEDO,3,
0000b928a1b64e81857b,3556354,VARGEM,3,
00001d3a1b32cd747503,3125101,EXTREMA,3,
0000cab1eab11e542569,3133600,ITAPEVA,3,
0000406ded5cb8b95c3c,3110509,CAMANDUCAIA,3,
00001509132f01d1ded2,3165578,SENADOR AMARAL,3,
0000eb07de07d255cea5,3107901,BOM REPOUSO,2,
0000f3dba02ea1516f08,3130606,INCONFIDENTES,2,
00008e0e1e5c6d070e68,3169059,TOCOS DO MOJI,2,
00000007b9340a88835b,3108305,BORDA DA MATA,3,
0000c0590a77773d4257,3131505,IPUIÚNA,3,
00006dafd4321b6709c1,3159209,SANTA RITA DE CALDAS,3,
0000a016c7fbb58b4929,3129905,IBITIÚRA DE MINAS,3,
000078b76c987063c221,3110301,CALDAS,3,
00007dfb0c84909ea039,3102605,ANDRADAS,3,
0000632f94ac6de52220,3101409,ALBERTINA,2,
000027d1037ff1e466b0,3548104,SANTO ANTÔNIO DO JARDIM,3,
00005559075b9715e832,3500402,ÁGUAS DA PRATA,3,
0000cd9366a34cc64fb2,3105301,BANDEIRA DO SUL,2,
000018aab10abd960670,3139003,MACHADO,3,
00008ed1e30d7c5d4b18,3151701,POÇO FUNDO,3,
00008c333c8db16fe7e6,3124401,ESPÍRITO SANTO DO DOURADO,3,
0000999e96da016b1df1,3165800,SENADOR JOSÉ BENTO,3,
0000ba9c7f324fa8839f,3117900,CONGONHAL,2,
00000771e74887d29301,3162302,SÃO JOÃO DA MATA,3,
00004d8489d1ed576632,3167400,SILVIANÓPOLIS,2,
000097802515cd9ce6b5,3114709,CARVALHÓPOLIS,3,
0000aac097760523fee8,3169802,TURVOLÂNDIA,2,
0000d22d0ad51295c22f,3147204,PARAGUAÇU,3,
000034b7ba4a24fc152b,3119005,CORDISLÂNDIA,2,
00004d56ebe9311a397d,3162005,SÃO GONÇALO DO SAPUCAÍ,3,
0000d75b115e87efc58d,3123601,ELÓI MENDES,3,
00000f98ca9ae3c4c363,3170701,VARGINHA,2,
0000c83edd3003827fd8,3113909,CARMO DA CACHOEIRA,3,
0000992208ebe16c2f43,3169307,TRÊS CORAÇÕES,3,
00001c86ce4a8f3fdb3c,3160801,SÃO BENTO ABADE,3,
00008d20ad8699d0ca35,3110707,CAMBUQUIRA,3,
00006bfc9f0a9df5cdd3,3110905,CAMPANHA,3,
00003b0be297ee9be11e,3142601,MONSENHOR PAULO,2,
00007bdc90bfc9433d64,3129202,HELIODORA,3,
0000fe6e7efdbe068c09,3137809,LAMBARI,3,
00000695fe13014a2e8d,3113602,CAREAÇU,3,
000067e60eb1d065e244,3144409,NATÉRCIA,3,
0000375d709da2ae7adb,3159605,SANTA RITA DO SAPUCAÍ,3,
0000f5afc1638cf39a79,3117207,CONCEIÇÃO DAS PEDRAS,3,
0000bbbc609754f5584d,3149101,PEDRALVA,3,
000006fece812e955ceb,3120508,CRISTINA,3,
0000ad2eec13d8b26788,3135902,JESUÂNIA,3,
000050ec4ff31c62a94f,3145505,OLÍMPIO NORONHA,3,
0000a7e6ca39fc7d9d8a,3114105,CARMO DE MINAS,3,
0000aca16403bbfe7b44,3122801,DOM VIÇOSO,3,
00004c1988169a8c086a,3171709,VIRGÍNIA,3,
00004417599bc131a18b,3121100,DELFIM MOREIRA,3,
0000ddbdd26a9f28c24d,3139904,MARIA DA FÉ,3,
0000d1aa9dc36c2ac888,3132404,ITAJUBÁ,3,
000020298eaa5ad60652,3163201,SÃO JOSÉ DO ALEGRE,3,
0000913ae876ab6596fb,3151008,PIRANGUINHO,3,
000039f716696571cf92,3108909,BRAZÓPOLIS,3,
0000199007d112fa05e1,3150901,PIRANGUÇU,3,
000039a33a917908922d,3117801,CONCEIÇÃO DOS OUROS,3,
00009b3e485dbd2473e4,3147303,PARAISÓPOLIS,3,
0000e8241b8f89d0c26d,3548609,SÃO BENTO DO SAPUCAÍ,3,
00000d4cdb77de917704,3127404,GONÇALVES,3,
0000a27618b48f204e24,3118502,CONSOLAÇÃO,3,
00002c2325553e8ab9ad,3109709,CACHOEIRA DE MINAS,3,
0000d5ab418bb1bc7e26,3152501,POUSO ALEGRE,3,
00007fcce16f2d2c2eaf,3164407,SÃO SEBASTIÃO DA BELA VISTA,3,
000031f58f39345df22b,3124500,ESTIVA,3,
000096c2a90447613e5e,3110608,CAMBUÍ,3,
000052ccf15f525a6040,3119906,CÓRREGO DO BOM JESUS,3,
00002e43ed3e5cb4fe52,3525508,JOANÓPOLIS,3,
00000ad956238ab1dc4e,3165404,SAPUCAÍ-MIRIM,3,
0000e1bd5719c88148f6,3549904,SÃO JOSÉ DOS CAMPOS,3,
00008565bb5e68cb5990,3520202,IGARATÁ,3,
00003198a05f79e37b9b,3538600,PIRACAIA,3,
0000775066c8b20c1bb8,3546801,SANTA ISABEL,3,
00005d0c4ad00895a839,3524402,JACAREÍ,3,
0000096e9d13529a26c3,3530607,MOGI DAS CRUZES,3,
0000f747cdd6aee1b18e,3518305,GUARAREMA,3,
00006fa6991ffd49b746,3531704,MONTEIRO LOBATO,3,
00009208c7aeb6ad0a84,3508504,CAÇAPAVA,3,
0000a84f3383d6a08dce,3554102,TAUBATÉ,3,
0000e143bb2613ba53b4,3554805,TREMEMBÉ,3,
0000d3359370fd4c9953,3548203,SANTO ANTÔNIO DO PINHAL,3,
0000ecb08e30eadb7862,3538006,PINDAMONHANGABA,3,
00005182bc83fee76238,3509700,CAMPOS DO JORDÃO,3,
0000b9a7086272886ca2,3172202,WENCESLAU BRAZ,3,
000095d882123c942d72,3518404,GUARATINGUETÁ,3,
0000df158475cfbd0e81,3140407,MARMELÓPOLIS,3,
0000e0321449d2349ef8,3538501,PIQUETE,3,
00005a3de15cf3bae6fd,3540754,POTIM,3,
00002ada5b6ebdf77cb7,3544301,ROSEIRA,3,
000009be555b4843ccd4,3502507,APARECIDA,3,
00005cb2eb41e0bee317,3526308,LAGOINHA,3,
000010a4c4d498c7c064,3542305,REDENÇÃO DA SERRA,3,
0000ed4db2c8dbb54d89,3535606,PARAIBUNA,3,
0000a18ca03981382a52,3532306,NATIVIDADE DA SERRA,3,
0000c6ac2f0d4cf7d6ac,3550001,SÃO LUIZ DO PARAITINGA,3,
000056fe184b2a157f84,3510500,CARAGUATATUBA,3,
00003129e8a813f61404,3550704,SÃO SEBASTIÃO,3,
0000ec900bb96d740abf,3545001,SALESÓPOLIS,3,
0000cc4c6b5e516230cf,3506359,BERTIOGA,3,
0000dae5ba66f6679c34,3524907,JAMBEIRO,3,
0000ae2aada9dcf7feb8,3546009,SANTA BRANCA,3,
0000a120e943773273e2,3506607,BIRITIBA MIRIM,3,
0000b46704d5f92c7605,3548500,SANTOS,3,
000015d03067d7a0b626,3518701,GUARUJÁ,2,
000066a86b9ca3a585df,3551009,SÃO VICENTE,3,
000046f687c05b80cd47,3547809,SANTO ANDRÉ,3,
0000f45c190089530aed,3552502,SUZANO,3,
0000b4911dc435e2fac9,3544103,RIO GRANDE DA SERRA,3,
000017e48a646c19ba09,3543303,RIBEIRÃO PIRES,3,
000062bc5ef81bf8e428,3513504,CUBATÃO,3,
000017ac8f27b586c01b,3548708,SÃO BERNARDO DO CAMPO,3,
00007e78ff6b932ea38a,3541000,PRAIA GRANDE,3,
00001db2fa0b09ce9891,3531100,MONGAGUÁ,3,
0000bff1910d9e200a65,3550308,SÃO PAULO,3,
00003661d7f5ec20272a,3522109,ITANHAÉM,3,
00007596f781d651ec4b,3526209,JUQUITIBA,3,
0000cbda612db5ce7195,3515103,EMBU-GUAÇU,3,
0000e10e4cd05878fddd,3548807,SÃO CAETANO DO SUL,3,
0000dfb93d86d799a34d,3513801,DIADEMA,3,
00008408dbd38986c5a7,3522208,ITAPECERICA DA SERRA,3,
0000af52f78d606f8355,3515004,EMBU DAS ARTES,3,
0000da88d58821548a15,3552809,TABOÃO DA SERRA,3,
000083324b0f5032a98d,3513009,COTIA,3,
0000d535cda3cd2d5c45,3534401,OSASCO,3,
0000611f4cf6be2d64de,3510609,CARAPICUÍBA,3,
00008874901ca7614ae2,3518800,GUARULHOS,3,
0000deab0214cc618c46,3523107,ITAQUAQUECETUBA,3,
0000ee18fc758bcc6bf5,3503901,ARUJÁ,3,
00005f4e05d50ff246d9,3515707,FERRAZ DE VASCONCELOS,3,
00005ddf38fc835953c9,3539806,POÁ,3,
0000cb9c13145b35f265,3529401,MAUÁ,3,
00000c3c04841348ab2d,3532405,NAZARÉ PAULISTA,3,
0000d9669e6610c1121d,3528502,MAIRIPORÃ,3,
000035d7780e79a6a8c9,3507100,BOM JESUS DOS PERDÕES,3,
0000c9d3784b0b39c604,3504107,ATIBAIA,3,
0000ccfaaada8dc72d68,3525201,JARINU,3,
0000f073b20d13b8671c,3525904,JUNDIAÍ,3,
0000cfe79ec5ca0c1c92,3556503,VÁRZEA PAULISTA,3,
00000f67caba1ec42183,3509601,CAMPO LIMPO PAULISTA,3,
000017ad0813d5373c2a,3516408,FRANCO DA ROCHA,3,
0000af536c6d7ca3a793,3516309,FRANCISCO MORATO,3,
0000a4e1f951ee113fda,3509007,CAIEIRAS,3,
00001542635178c1185a,3509205,CAJAMAR,3,
0000060cad2a1ff4fb66,3547304,SANTANA DE PARNAÍBA,3,
00004ffe162adfdcb93d,3505708,BARUERI,3,
000070a431b377a9984c,3525003,JANDIRA,3,
00005fa3c687b8ba1c0f,3522505,ITAPEVI,3,
0000ac6c8d862dbd56fa,3556453,VARGEM GRANDE PAULISTA,3,
000048704cf877de2d2b,3550605,SÃO ROQUE,3,
000029d4882610561448,3519709,IBIÚNA,3,
000058ba28455d943c22,3502754,ARAÇARIGUAMA,3,
00006ea1820e5454dc56,3539103,PIRAPORA DO BOM JESUS,3,
000059e10b67e90e7392,3508405,CABREÚVA,3,
00008fcbb16786e9befd,3523909,ITU,3,
0000193b1f55c1e09705,3527306,LOUVEIRA,3,
0000e36fdeba8c105015,3524006,ITUPEVA,3,
00006bc64e85ad2dc2c2,3528403,MAIRINQUE,3,
0000b7484740a2d8014b,3501152,ALUMÍNIO,3,
0000fcab2337b7ec5510,3549953,SÃO LOURENÇO DA SERRA,3,
0000c42e22445dadf55e,3537206,PEDRO DE TOLEDO,3,
0000c1215c9e7093507c,3537602,PERUÍBE,3,
00007c21b789b144eb5b,3523305,ITARIRI,3,
0000e8f6c073056c7f93,3520426,ILHA COMPRIDA,2,
00008a88d4d17f43822f,3520400,ILHABELA,1,
00001d0f307840fd6c0c,4202453,BOMBINHAS,1,
00002115f11bf7a4d990,4213500,PORTO BELO,1,
000020aae600f448d951,4218004,TIJUCAS,1,
0000d2fee04e48e9ca23,4203709,CANELINHA,1,
0000ebfeb948d9879436,4208302,ITAPEMA,1,
0000b655b83ee169397a,4202008,BALNEÁRIO CAMBORIÚ,1,
0000b28a216e4f2b2b28,4203204,CAMBORIÚ,1,
0000a01001f3684933c6,4208203,ITAJAÍ,1,
0000288aa396f8eded8b,4211306,NAVEGANTES,1,
00001fc6747682ba2a44,4212502,PENHA,1,
00008cd2fb7823a2cf8c,4212809,BALNEÁRIO PIÇARRAS,1,
0000d1d5cca0a847f2c4,4202107,BARRA VELHA,1,
0000fdf20c7946b96f64,4201307,ARAQUARI,1,
000000396342e217a7c8,4202057,BALNEÁRIO BARRA DO SUL,1,
0000379e7cee75cae0bd,4216206,SÃO FRANCISCO DO SUL,1,
