system:index,CD_GEOCMU,NM_MUNICIP,mean,.geo
00006ed6964446766962,5222302,VILA PROPÍCIO,2.0,
00007edeebb67a5d874f,5213087,MINAÇU,2.0,
000020608a723bde7069,5205307,CAVALCANTE,2.0,
0000217f2117ed0e84de,5205521,COLINAS DO SUL,2.0,
0000c888208e4c57ca1b,5200605,ALTO PARAÍSO DE GOIÁS,2.0,
0000fdd0d1697f9e2f77,5220009,SÃO JOÃO D'ALIANÇA,2.0,
00008ff21a27b4b9545f,5200175,ÁGUA FRIA DE GOIÁS,2.0,
0000ab68bdb149b83b7f,1702406,ARRAIAS,2.0,
0000c76a066163d444d8,1715754,PALMEIRÓPOLIS,2.0,
00008b8218e35aa14302,5213509,MONTE ALEGRE DE GOIÁS,2.0,
0000a664dfe001f4a236,5221080,TERESINA DE GOIÁS,2.0,
0000854f01944957d8dc,5204904,CAMPOS BELOS,2.044784656978344,
0000b5919b53628eb2d3,1715150,NOVO ALEGRE,2.0,
0000efd538ab206a4f64,1705557,COMBINADO,2.001342056701896,
00007d72f7445aaf66b2,1712157,LAVANDEIRA,2.0307451523337274,
0000469e2fe7f89441a2,5208301,DIVINÓPOLIS DE GOIÁS,2.0,
0000c40062d6a1e9ed76,5219803,SÃO DOMINGOS,2.0297099189945027,
00002d0bc72c89ad8c8e,1702703,AURORA DO TOCANTINS,2.034209898195328,
00009aab69647322e940,5218300,POSSE,2.0,
0000afd639074a9d6cd5,5212709,MAMBAÍ,2.0,
0000cf71f71dc47a9db2,5203962,BURITINÓPOLIS,2.0,
00006b6aa509b2ee6e8a,5220686,SIMOLÂNDIA,2.0,
000098b6240103939b87,5200803,ALVORADA DO NORTE,2.0,
00008b52fe0fd1ae2fc7,5209903,IACIARA,2.0,
0000c4f5096cf8807c16,5209408,GUARANI DE GOIÁS,2.0,
000077715f421d209926,5214903,NOVA ROMA,2.0,
00008c7933efcddd2e0c,5207907,FLORES DE GOIÁS,2.0,
0000a454f0d635ba3dfa,5208004,FORMOSA,2.0,
0000c59b0324fdbbd11b,5222203,VILA BOA,2.0,
0000b98f91c33ff30bfa,3109303,BURITIS,2.0,
0000cc6f06b001cebd03,5300108,BRASÍLIA,2.0,
0000852797199139aa4b,5204003,CABECEIRAS,2.0,
00006614941879bdeb78,5220702,SÍTIO D'ABADIA,2.0,
0000d344410a4ba6de1e,3104502,ARINOS,2.0,
0000d219526f24b20b8d,3126208,FORMOSO,2.0,
0000b1b01c2460ffae91,5206701,DAMIANÓPOLIS,2.0,
000057e571c32151c3a5,3116159,CHAPADA GAÚCHA,2.0,
0000543259fdd8925578,3170479,URUANA DE MINAS,2.0,
0000a50545f010e6f00b,3154457,RIACHINHO,2.0,
00000bb5660dad49a183,3170529,URUCUIA,2.0,
000096e16eba5eaa78e5,3150570,PINTÓPOLIS,2.0,
00000cf7938f7c3ddeb3,3164209,SÃO ROMÃO,2.0,
0000f385d6c037845682,3157609,SANTA FÉ DE MINAS,2.0,
000058b39c141403781f,3108206,BONFINÓPOLIS DE MINAS,2.0,
0000d9883b4be314fbe8,3108552,BRASILÂNDIA DE MINAS,2.0,
0000a1ffa2018090653d,3122470,DOM BOSCO,2.0,
000090069588c175d9a5,3144375,NATALÂNDIA,2.0,
00002ac3831b55bdb62a,3170404,UNAÍ,2.0,
0000f58f37ca5961b6e8,3147006,PARACATU,2.0,
0000f673c6e151842e0d,3109451,CABECEIRA GRANDE,2.0,
0000a69ebbd930969075,5206206,CRISTALINA,2.0,
0000bb382309436281d4,5210109,IPAMERI,2.0,
000082dc9ac0f85cf8ad,5212501,LUZIÂNIA,2.0,
0000614df50b79e96450,5215306,ORIZONA,2.0,
0000ce1e055788f2a53d,5217401,PIRES DO RIO,2.0,
00005650be72e9feb870,5215801,PALMELO,2.0,
0000d39ecde641e6cb87,5219209,SANTA CRUZ DE GOIÁS,2.0,
0000dee895f3e8be2a2b,5206305,CRISTIANÓPOLIS,2.0,
0000a1a50dc69f8f0947,5220264,SÃO MIGUEL DO PASSA QUATRO,2.0,
0000f03eaa55007e9b88,5222005,VIANÓPOLIS,2.0,
0000fdde753b537202a6,5203302,BELA VISTA DE GOIÁS,2.0,
0000b8df059e2ea1b7f0,5220603,SILVÂNIA,2.0,
00005f386da7398a11a5,5212303,LEOPOLDO DE BULHÕES,2.0,
000015b51c6bcb053a5b,5208152,GAMELEIRA DE GOIÁS,2.0,
0000489161f65bfe99a6,5200308,ALEXÂNIA,2.0,
000060db67dab20236ef,5200100,ABADIÂNIA,2.0,
0000f86f712f2bdd40b1,5205802,CORUMBÁ DE GOIÁS,2.0,
0000f7b01e3dbdb538ca,5219753,SANTO ANTÔNIO DO DESCOBERTO,2.0,
0000f4693dfe1d19ce72,5215231,NOVO GAMA,2.0,
00009b9b8fc8ff014466,5221858,VALPARAÍSO DE GOIÁS,2.0,
00003603058d3e20f0a7,5205497,CIDADE OCIDENTAL,2.0,
00004554dbc428f3b231,5217609,PLANALTINA,2.0,
0000e2bded7a25c48845,5215603,PADRE BERNARDO,2.0,
000062449741fa2ff8c0,5213053,MIMOSO DE GOIÁS,2.0,
000084c295f3bd8d3c6e,5205513,COCALZINHO DE GOIÁS,2.0,
0000dfd5386b15ba71df,5200258,ÁGUAS LINDAS DE GOIÁS,2.0,
0000a5359710b8eb1d6a,5217302,PIRENÓPOLIS,2.0,
00006fd83cef3faada16,5201108,ANÁPOLIS,2.0,
000072e1cc69491bfad2,5204854,CAMPO LIMPO DE GOIÁS,2.0,
0000649efe2a61276198,5215405,OURO VERDE DE GOIÁS,2.0,
00007ffe6f4712b41df9,5216809,PETROLINA DE GOIÁS,2.0,
0000a51e1009338cabfe,5206800,DAMOLÂNDIA,2.0,
000050838417f8bbc5ef,5215009,NOVA VENEZA,2.0,
0000343ac6f69abe81f5,5203609,BRAZABRANTES,2.0,
0000c324de612f2f243f,5219902,SÃO FRANCISCO DE GOIÁS,2.0,
0000e97ce621e84c6f72,5212055,JESÚPOLIS,2.0,
00004e001b9e11e496fc,5211800,JARAGUÁ,2.0,
000022e3fa7ef6799195,5218706,RIANÁPOLIS,2.0,
0000e6353bbcddb9be21,5210604,ITAGUARU,2.0,
000041e9273c787247fb,5221700,URUANA,2.0,
0000da3ed7aeadbfb53e,5209606,HEITORAÍ,2.0,
0000020762b00de68289,5205000,CARMO DO RIO VERDE,2.0,
0000552aec698ac89c9c,5218607,RIALMA,2.0,
0000f565f9f13438432f,5205406,CERES,2.0,
00001eea68598517c0f3,5220280,SÃO PATRÍCIO,2.0,
000056b468e397fd8843,5213855,MORRO AGUDO DE GOIÁS,2.0,
00009356ab0108e3e170,5211206,ITAPURANGA,2.0,
000011acec658a7a635e,5209291,GUARAÍTA,2.0,
0000c211d19033f6ba5c,5210406,ITABERAÍ,2.0,
0000d269ab92a5b0a2b6,5208905,GOIÁS,2.0,
00003668cf8f7dccff22,5210562,ITAGUARI,2.0,
00000e72b82c8188011d,5219506,SANTA ROSA DE GOIÁS,2.0,
0000040e6a95be2cf618,5221007,TAQUARAL DE GOIÁS,2.0,
0000aa8f5453cf232228,5211404,ITAUÇU,2.0,
0000ce7bbf4911a16643,5210000,INHUMAS,2.0,
0000efd4bc3aa499dc1d,5201603,ARAÇU,2.0,
0000d199120250e9b8b5,5201306,ANICUNS,2.0,
0000996c46511cca575c,5202809,AVELINÓPOLIS,2.0,
0000d5d44d9966d0ae90,5200852,AMERICANO DO BRASIL,2.0,
0000236c19abbe414999,5213905,MOSSÂMEDES,2.0,
0000ce6bdb7bf9126387,5221502,TURVÂNIA,2.0,
000053f82e0a80e6328d,5214408,NAZÁRIO,2.0,
0000d08fc63ab1f0d19f,5215702,PALMEIRAS DE GOIÁS,2.0,
0000787049993588d68b,5205208,CATURAÍ,2.0,
00006a4773f7f0474f09,5221403,TRINDADE,2.0,
0000d099cec9caecc36c,5219100,SANTA BÁRBARA DE GOIÁS,2.0,
0000ab84f1bf157e8502,5204607,CAMPESTRE DE GOIÁS,2.0,
000072df9460b71364e2,5209952,INDIARA,2.0,
00007d0d47964f8bbaf0,5205455,CEZARINA,2.0,
00007abcb8809ce4e0a2,5209200,GUAPÓ,2.0,
0000805c72f1c7c1c49a,5221908,VARJÃO,2.0,
00004ff21f8da755b199,5200050,ABADIA DE GOIÁS,2.0,
00002b213b5f26334380,5201801,ARAGOIÂNIA,2.0,
000071044892a51155ed,5209705,HIDROLÂNDIA,2.0,
00008be317166b2b98a2,5201405,APARECIDA DE GOIÂNIA,2.0,
0000dcaf850a8d40a278,5208707,GOIÂNIA,2.0,
0000e719947cbba4dd1e,5208806,GOIANIRA,2.0,
00001bf64d941bc64bfa,5219738,SANTO ANTÔNIO DE GOIÁS,2.0,
00003f4b1cfc5decc031,5214507,NERÓPOLIS,2.0,
0000a8b7f229a4bd7101,5221197,TEREZÓPOLIS DE GOIÁS,2.0,
00000adc012aced88201,5208400,GOIANÁPOLIS,2.0,
00005138cedca26d2cd9,5203559,BONFINÓPOLIS,2.0,
000005c5d130aaa2a8bd,5220454,SENADOR CANEDO,2.0,
000098a65fba9a52b7fb,5204557,CALDAZINHA,2.0,
0000f5bf2aa8c26fcc64,5206503,CROMÍNIA,2.0,
0000cc625780f90df006,5218391,PROFESSOR JAMIL,2.0,
00005113b1280bef6b1a,5217104,PIRACANJUBA,2.0,
0000d59e22d37aa81a0d,5212600,MAIRIPOTABA,2.0,
0000b25fb4ac3117824d,5217708,PONTALINA,2.0,
00001b667090f70c16b9,5213806,MORRINHOS,2.0,
00006658494c5d44a016,5207352,EDEALINA,2.0,
000085dd6bf39ebd39b9,5207402,EDÉIA,2.0,
00009666fbd4e4f5dca6,5222054,VICENTINÓPOLIS,2.0,
0000405def82db0a67e3,5221551,TURVELÂNDIA,2.0,
00001e5534f94b2079c8,5200134,ACREÚNA,2.0,
000047cdd59d9e717e94,5219308,SANTA HELENA DE GOIÁS,2.0,
000022fd0cd970730ec8,5218805,RIO VERDE,2.0,
000025a01973aa5dbadc,5219712,SANTO ANTÔNIO DA BARRA,2.0,
00004b67836b68438e57,5216403,PARAÚNA,2.0,
00003afdf1678f7a9c20,5211701,JANDAIA,2.0,
0000538393c4a5351b3d,5215900,PALMINÓPOLIS,2.0,
0000bc4b213d8e7b87b2,5220058,SÃO JOÃO DA PARAÚNA,2.0,
00009238b47ecfa065f8,5207808,FIRMINÓPOLIS,2.0,
000043ffb05ecefc3a38,5220108,SÃO LUÍS DE MONTES BELOS,2.0,
0000856343cae648c10f,5202601,AURILÂNDIA,2.0,
0000cc2d9e0ad90a0fe8,5204201,CACHOEIRA DE GOIÁS,2.0,
0000b68a5bd48e1c7e21,5213400,MOIPORÁ,2.0,
000062f04f940e582a1a,5213756,MONTIVIDIU,2.0,
0000d1d12a6721538022,5211602,IVOLÂNDIA,2.0,
000050a43f5b848386ea,5204409,CAIAPÔNIA,2.0,
0000a697e584cc689f7e,5200902,AMORINÓPOLIS,2.0,
0000a906da736fc49da2,5215652,PALESTINA DE GOIÁS,2.0,
000088b78bc931ede8c0,5211909,JATAÍ,2.0,
00003ce1d1cb50610294,5216452,PEROLÂNDIA,2.0,
0000ef072d8e663e22df,5220504,SERRANÓPOLIS,2.0,
00005c3f237b37dd5b48,5205471,CHAPADÃO DO CÉU,2.0,
0000fbfae3513d0febeb,5213103,MINEIROS,1.9889984118521744,
0000f0e8045a672290b5,5218102,PORTELÂNDIA,2.0,
0000b74df6050274e04e,5207253,DOVERLÂNDIA,2.072155693344672,
00009adc6c7d32f9871d,5202353,ARENÓPOLIS,2.0,
00005e8fd8b415090ce8,5217203,PIRANHAS,2.0,
00000b4959eb07608d4e,5210208,IPORÁ,2.0,
0000af1ae05f00384f80,5207105,DIORAMA,2.0,
0000dc8943390ab3f45f,5213707,MONTES CLAROS DE GOIÁS,2.052874837983744,
00009a310237f20593c6,5203401,BOM JARDIM DE GOIÁS,2.1543222705320977,
0000c51818812c34411f,5203104,BALIZA,2.5662918690675927,
000010e6673306683520,5107198,RIBEIRÃOZINHO,2.3489557309883087,
0000d323898ef6e64779,5201702,ARAGARÇAS,2.6617968805137986,
000091849ec8eff43dc2,5106653,PONTAL DO ARAGUAIA,2.0110687878748927,
0000b8859794a52064e1,5108204,TORIXORÉU,2.033167439101499,
0000c9528b91fb4ab0f9,5101803,BARRA DO GARÇAS,2.000090383147073,
0000d2640e7b504b4264,5101001,ARAGUAIANA,2.032439529523997,
0000a3af557f54fffef0,5212204,JUSSARA,2.2097387700591,
00007bd439a86a9b23a7,5219258,SANTA FÉ DE GOIÁS,2.0,
00006778c03d241ca4dc,5211008,ITAPIRAPUÃ,2.0,
0000fe6370395e6cc163,5203807,BRITÂNIA,2.111417769881241,
0000733bdd66147fa953,5212956,MATRINCHÃ,2.0,
000051d4115512cce3bc,5207535,FAINA,2.0,
00005f7fdfd3804fab40,5215207,NOVO BRASIL,2.0,
0000146723f0169d23b1,5207600,FAZENDA NOVA,2.0,
00006ab381c643162f60,5212006,JAUPACI,2.0,
0000c00cfa827b229ad5,5210307,ISRAELÂNDIA,2.0,
00002bf99eb49a13e55d,5205703,CÓRREGO DO OURO,2.0,
00006f062545a8624856,5203939,BURITI DE GOIÁS,2.0,
0000c3e6c5019a59f000,5219001,SANCLERLÂNDIA,2.0,
0000935229a60d337f0a,5200159,ADELÂNDIA,2.0,
0000c930e80a0d4aa469,5202155,ARAGUAPAZ,2.0,
0000bf3813ff04378dbf,5214838,NOVA CRIXÁS,2.138271168936796,
0000b6c9776151b08c84,5214002,MOZARLÂNDIA,2.0,
00005d5ab127ea568ebc,5202502,ARUANÃ,2.1235350700582503,
000058e8bfdb8a3611dc,5106174,NOVA NAZARÉ,2.0,
00000ed278a3192e27f1,5100201,ÁGUA BOA,2.0,
00004c9e26a07f4b1eff,5106257,NOVA XAVANTINA,2.0,
0000f1641deca040fd5f,5102603,CAMPINÁPOLIS,2.0,
0000a485acaa65274781,5106281,NOVO SÃO JOAQUIM,2.0,
000020d566359a2074d7,5103908,GENERAL CARNEIRO,2.0,
000061e7193cda3242f0,5108105,TESOURO,2.0,
000011d55fdfa80a6221,5107008,POXORÉU,2.0,
0000a53721254072b0bc,5107040,PRIMAVERA DO LESTE,2.0,
0000163173c937e80e29,5107792,SANTO ANTÔNIO DO LESTE,2.0,
00004c04c918cc8f6648,5106455,PLANALTO DA SERRA,2.156029934859519,
0000d4dd2118e900c4cf,5106208,NOVA BRASILÂNDIA,2.070574880131453,
0000a6359fe804b37468,5107701,ROSÁRIO OESTE,2.7878733825866195,
00001f16944ee229a6fa,5106224,NOVA MUTUM,3.9084293334959863,
00008dde13a1e46684e9,5105903,NOBRES,3.0334217426987165,
000083555b695dd6e1c4,5103007,CHAPADA DOS GUIMARÃES,2.1177725338130426,
0000e9a803f83c46d7d2,5102678,CAMPO VERDE,2.0,
00004044e2aef294ea31,5103403,CUIABÁ,2.0,
0000b4f7d101c3f558b1,5107800,SANTO ANTÔNIO DO LEVERGER,1.9762271335650572,
00006fdf05c4c5f2e653,5103601,DOM AQUINO,2.0,
00002ad4b993f6d090d5,5105200,JUSCIMEIRA,2.0,
0000fbb03f6d4b36fe98,5107602,RONDONÓPOLIS,2.0,
00000c048978fcb6f710,5107404,SÃO PEDRO DA CIPA,2.0,
000069b05c9feb27c6ba,5104807,JACIARA,2.0,
000007339b7cad4823b9,5104609,ITIQUIRA,1.5191947005518354,
0000304c2d429d3f6fb5,5003207,CORUMBÁ,1.9703667608264217,
00004134806007894a23,5106372,PEDRA PRETA,2.0,
00004333adb4fd50d9e8,5107297,SÃO JOSÉ DO POVO,2.0,
0000076db3bda7b6e173,5104203,GUIRATINGA,2.0,
0000915a52da75fbc713,5100409,ALTO GARÇAS,2.0,
000035543d2d435ce1f5,5101209,ARAGUAINHA,2.0,
00002912b147b57ee084,5100300,ALTO ARAGUAIA,1.247286899720457,
00003606d688344fae6a,5106703,PONTE BRANCA,2.00677149479751,
000017850031633542c8,5219407,SANTA RITA DO ARAGUAIA,1.9639007176033372,
000072ee383062f7b553,5007935,SONORA,1.2598231765864858,
00002c0e59abab5488f8,5006408,PEDRO GOMES,1.0,
000031643a2cf4b96dcc,5000252,ALCINÓPOLIS,1.0828656328085844,
00003880678f4376ff51,5100607,ALTO TAQUARI,1.2459285995359386,
000037d1f0126ce4f938,5003256,COSTA RICA,1.9983748126950511,
0000ba44a537d7ae385e,5003900,FIGUEIRÃO,1.7818440216020595,
000020cdc448ebff5c0a,5003306,COXIM,1.2697627379589382,
00002f8cb1ca5165a5fa,5007695,SÃO GABRIEL DO OESTE,1.2433567877025453,
0000a710a0cf12fc1dbe,5007406,RIO VERDE DE MATO GROSSO,1.4178612221724611,
0000bf7dc0d902c4d48b,5001102,AQUIDAUANA,1.6205042605372981,
0000751659d8badacbe2,5101605,BARÃO DE MELGAÇO,1.848538206840006,
0000427c2b434cfbf4b2,5106505,POCONÉ,1.9187930955959376,
0000fbfa9b432d8711d8,5102504,CÁCERES,1.9946079243122845,
0000fcb477bd758e143b,5005202,LADÁRIO,2.0,
0000bcbe2231bd0c04a0,5106828,PORTO ESPERIDIÃO,2.0049968651868912,
0000a0ec423d631025b6,5103957,GLÓRIA D'OESTE,2.0,
00009659e3424194620a,5107107,SÃO JOSÉ DOS QUATRO MARCOS,1.289841701466446,
0000e413a90fdeff61e7,5101258,ARAPUTANGA,1.0,
0000f432ecb60f0222ad,5103809,FIGUEIRÓPOLIS D'OESTE,1.5246245043633615,
00009d2a108a1ae0d2cf,5105002,JAURU,1.3263865913687412,
0000c613aaf89d2d03bc,5105507,VILA BELA DA SANTÍSSIMA TRINDADE,3.162768057869042,
00007ddd1e1c7b0adea1,5106752,PONTES E LACERDA,2.0953023064028495,
00002821a0a41b6df677,5106182,NOVA LACERDA,3.047496947298416,
00006e481ceb7db34d89,5103361,CONQUISTA D'OESTE,2.7458793559057804,
000000f4e0c7ea5a4ede,5102686,CAMPOS DE JÚLIO,3.828498673362181,
00005aafe361973a5e9e,5107958,TANGARÁ DA SERRA,2.582672343511819,
00003a1db154083ec2e5,5108352,VALE DE SÃO DOMINGOS,1.9632070256942156,
0000e535eada23d51468,5101704,BARRA DO BUGRES,1.4232802090666048,
000082137d0a0757678f,5104500,INDIAVAÍ,1.0,
0000b4d73a9805ebf205,5107156,RESERVA DO CABAÇAL,1.6103220181795317,
0000d9e6025b8ee0e406,5102637,CAMPO NOVO DO PARECIS,2.953549864581695,
0000886035352e1cc6c1,5107750,SALTO DO CÉU,1.1701497596175279,
0000a2b798560e60a8ae,5106232,NOVA OLÍMPIA,2.0,
0000524816e970641e99,5107263,SANTO AFONSO,2.0,
0000429be8ec42c5291b,5108857,NOVA MARILÂNDIA,2.0,
0000c896a6365174759d,5103502,DIAMANTINO,2.6014441975730693,
000054c34a6a392c9b59,5106000,NORTELÂNDIA,2.030466684370346,
00000da21192df69f5f4,5101308,ARENÁPOLIS,2.0,
0000f9a1b66dfa36d854,5103452,DENISE,2.0,
0000e6998d3eb30209e0,5100508,ALTO PARAGUAI,2.769050688239914,
0000b23cf1c0c99a113a,5106851,PORTO ESTRELA,1.8675232508662094,
00006a66b10c5bbc29f1,5105234,LAMBARI D'OESTE,1.0748443326454151,
000022c73486b4f3a15c,5105622,MIRASSOL D'OESTE,1.666917679770032,
000063925d87f0de5ea0,5107206,RIO BRANCO,1.0,
000048ae4847e6fb805d,5103437,CURVELÂNDIA,1.504789480559063,
0000e243ce1ffe381aea,5106109,NOSSA SENHORA DO LIVRAMENTO,2.0,
0000e89cda9b0ac91a03,5104906,JANGADA,2.0,
0000591620e64bd9f817,5100102,ACORIZAL,2.040495704234102,
000062d2ff73d38e1787,5108402,VÁRZEA GRANDE,2.0,
0000a15e81936bdde0fe,5105259,LUCAS DO RIO VERDE,4.060677482484845,
0000f8aabbcb7a033cfc,5108006,TAPURAH,3.9702731291635276,
0000da0f00232fd04486,5107305,SÃO JOSÉ DO RIO CLARO,2.87208335809717,
0000ed73ca88bab8c8ef,5108907,NOVA MARINGÁ,3.002981887929559,
0000fc046b995b645b7b,5107875,SAPEZAL,3.4474259963191667,
0000744364ff6037c393,5101902,BRASNORTE,3.0262020342966185,
0000ff8a40c08fdc93e1,5104542,ITANHANGÁ,3.943368884766984,
00005923a892deba1f48,5105101,JUARA,3.546371461718261,
0000fd69b7a99e6d4295,5106273,NOVO HORIZONTE DO NORTE,3.9641221672820257,
0000c0438de3a1eeed60,5106802,PORTO DOS GAÚCHOS,3.9609533329993583,
0000da345b768c764e5b,5107941,TABAPORÃ,4.0,
00006d1a1257ccce11c6,5104526,IPIRANGA DO NORTE,4.0000169037702165,
000073641000eebf6de3,5106216,NOVA CANAÃ DO NORTE,4.007998609507818,
0000627753ed05c6c567,5100250,ALTA FLORESTA,4.386811750556103,
000014f3284074bab88d,5102793,CARLINDA,4.245842809964651,
00001e2ae2a03b7d1fee,5106299,PARANAÍTA,5.026204738823953,
0000e4f4f7b4e6b86c6e,5108956,NOVA MONTE VERDE,4.33988649444681,
000021e919213a39b25a,5105176,JURUENA,5.956029206108269,
000080c3e0204fb8c617,5102850,CASTANHEIRA,5.98265528605088,
0000940f8eb9cccfc0e0,5105150,JUÍNA,5.990242077728652,
0000b39d869618ea5eec,5101407,ARIPUANÃ,6.432844957061914,
0000ffcf813500807a21,5107578,RONDOLÂNDIA,6.245396830779113,
00000308093e94584e3f,1100049,CACOAL,5.789194459372921,
00004c11565a25a51eb7,1100098,ESPIGÃO D'OESTE,5.999748378293775,
00006516d35a077bbe54,1100304,VILHENA,5.5733701614284765,
0000cb15fa9e5a8471c0,1100189,PIMENTA BUENO,5.2484399624965095,
00000eb40300d12ee1a6,1101476,PRIMAVERA DE RONDÔNIA,4.0,
00006efbbf036a8cde96,1101450,PARECIS,4.0,
0000cdf44ce70f7dbade,1100924,CHUPINGUAIA,4.208507149611147,
00007c2967f5e381a28f,1100072,CORUMBIARA,4.299119699203962,
000026e27c9dbe1de8fe,1100056,CEREJEIRAS,4.7884018303295734,
0000bee36d9d5884db34,1100064,COLORADO DO OESTE,4.266235357149589,
00005e9a61048ebf9c6e,5103304,COMODORO,4.518743586373074,
0000e4b349c0620e3194,1100031,CABIXI,3.8797106705830586,
00009b667a7bf5011842,1101468,PIMENTEIRAS DO OESTE,4.88678621381412,
00004cbc6945188400f3,1100015,ALTA FLORESTA D'OESTE,4.770812775816233,
00009902a8863324dc2c,1101492,SÃO FRANCISCO DO GUAPORÉ,5.008146676532345,
00005c375fe4456c1ca9,1100080,COSTA MARQUES,5.070524882609981,
0000b8a27a32fffd2529,1101500,SERINGUEIRAS,5.0,
0000f8b2521aedbf0411,1100320,SÃO MIGUEL DO GUAPORÉ,5.195850063569668,
0000102fa0c846b03363,1100379,ALTO ALEGRE DOS PARECIS,4.702227595736286,
0000646ea1f21f746ae6,1100296,SANTA LUZIA D'OESTE,4.000257771483948,
00005992d6081b034967,1101484,SÃO FELIPE D'OESTE,4.0,
0000ab40c9b5f1e1fc52,1100288,ROLIM DE MOURA,4.563965913412356,
00000a0eb725ae96361a,1101203,MINISTRO ANDREAZZA,6.0,
0000f1e093842c3a17ab,1100908,CASTANHEIRAS,5.014296779614292,
0000f2ef9a6e46d70c76,1100254,PRESIDENTE MÉDICI,5.747988715912664,
0000d869913925d413c0,1100148,NOVA BRASILÂNDIA D'OESTE,5.0,
00005aea6923395faeff,1100502,NOVO HORIZONTE DO OESTE,5.0,
0000f2f457a407af3cdd,1100346,ALVORADA D'OESTE,5.005909192908963,
0000c1fa074b0e5e8cd2,1100122,JI-PARANÁ,6.212466742252881,
0000e17e05c675d7ebf2,1101708,URUPÁ,5.0,
0000c32b2847002b2db6,1101302,MIRANTE DA SERRA,5.0039516496335095,
0000a3fe31b3d37982f1,1101559,TEIXEIRÓPOLIS,5.0,
00009ecb48362e9253fd,1101435,NOVA UNIÃO,5.0,
000062676cb24d01359a,1100114,JARU,5.389780487222284,
0000db75dc303927750a,1101005,GOVERNADOR JORGE TEIXEIRA,5.534836879060894,
0000d89fbdf6e80d68d0,1100155,OURO PRETO DO OESTE,5.270323018275148,
00003b15dfdc7a0b8d4a,1101807,VALE DO PARAÍSO,5.769803661534483,
0000289c202b9c26ed38,1101609,THEOBROMA,6.036549923298846,
0000ea5075dbf7124b24,1100023,ARIQUEMES,6.306196337144949,
0000b049a6e8fdb96b69,1100262,RIO CRESPO,6.037781811234269,
0000329ab31db07590e2,1100601,CACAULÂNDIA,5.717838290073887,
0000dc7eab0453369a7c,1100106,GUAJARÁ-MIRIM,6.102351677837978,
00009259f0a410157eab,1100700,CAMPO NOVO DE RONDÔNIA,6.029981500607175,
0000a851c53af7eba3f0,1101401,MONTE NEGRO,6.651349535040947,
0000c898c448920cdfbc,1100452,BURITIS,6.899072210201732,
0000ade9c38bdcd0f607,1100338,NOVA MAMORÉ,6.653347543775036,
000035855c8353caff8b,4301875,BARRA DO QUARAÍ,1.0,
0000265174d2dfa6b9f8,4322400,URUGUAIANA,1.0,
00002e157433c1bcfded,4310603,ITAQUI,1.0,
0000f868cc8180301933,4318002,SÃO BORJA,1.0,
0000f17ccd55a12c3828,4311718,MAÇAMBARÁ,1.0,
0000a4b0e5382acd8e71,4300406,ALEGRETE,1.0,
0000573a82bae17e6c9b,4311759,MANOEL VIANA,1.0,
0000e96af55b3fc7cd7d,4310553,ITACURUBI,1.01274622191777,
00007371c1427a21271a,4317707,SANTO ANTÔNIO DAS MISSÕES,1.0,
0000e637e4080e59f94e,4308656,GARRUCHOS,1.0,
000030d421de4625d75c,5006358,PARANHOS,1.0,
0000a6facb02cd5a8c6f,5003157,CORONEL SAPUCAIA,1.0,
00004a16b6a7ac42b2f9,5001243,ARAL MOREIRA,1.0,
000042481f51dae81042,5006606,PONTA PORÃ,1.0,
00002392cafa8c568d7b,5000906,ANTÔNIO JOÃO,1.0,
0000a81679b12eb3df8c,5003702,DOURADOS,1.0,
00009fc58764625eae47,5005400,MARACAJU,1.0,
0000cd013b3e175b8138,5004106,GUIA LOPES DA LAGUNA,1.0,
0000107efcca5193a6e6,5002100,BELA VISTA,1.0,
00001b9d409ca6aa1caa,5005004,JARDIM,1.0,
0000894b3e1630b57b5f,5002803,CARACOL,1.0,
00000f3e8bbf8ba46808,5006903,PORTO MURTINHO,1.6524223701599545,
00001efe21e51566451c,5005608,MIRANDA,1.925071545956894,
00005e654171bb521139,5002159,BODOQUENA,2.0,
000057816fc18bf20bab,5002209,BONITO,1.075673165098531,
0000690fbae2fb1c887a,5005806,NIOAQUE,1.0,
00007ad27f3be8a58543,5000708,ANASTÁCIO,1.0,
000055bc78e1e7b2604d,5003488,DOIS IRMÃOS DO BURITI,1.0,
000036f4fae324e968a1,5007307,RIO NEGRO,1.0,
0000cd36abad89dcf82e,5003108,CORGUINHO,1.0102228058837834,
0000ee9ad23edd9bb45a,5008008,TERENOS,1.0357875237064995,
00006d6c22350a201c62,5007505,ROCHEDO,1.6990771358143444,
000002450a7f196f1fe8,5001508,BANDEIRANTES,1.9964809369442635,
00008723960245e08ef7,5002605,CAMAPUÃ,1.9999899571105855,
0000381bb4a59cfd3563,5004908,JARAGUARI,2.0,
00006a0f7cdca6241a22,5006275,PARAÍSO DAS ÁGUAS,2.0,
00001e7a654cd8b921db,5002951,CHAPADÃO DO SUL,2.0,
0000a1cffb3add89e3c7,5000203,ÁGUA CLARA,2.0,
0000aeff5b42b46d3d69,5007109,RIBAS DO RIO PARDO,1.9198089815368555,
0000d405526b3e3d7b7e,5008305,TRÊS LAGOAS,1.9867758905411257,
000041351dd7bccd9e07,5007554,SANTA RITA DO PARDO,1.437613719184332,
000032c01c85d8e54db9,5002308,BRASILÂNDIA,1.65329541643715,
000006ec90c2c9d8117b,5002704,CAMPO GRANDE,1.9537923429244135,
